label,Anatomy,,,Isomap-25,,,Isomap-50,,,Isomap-75,,,Isomap-100,,
158,21,-27,3,-2577.373685,-301.0707143,229.9222777,-2384.255402,-273.181698,-116.4496771,-2348.120385,-305.1454419,-17.28410768,-2330.92835,-394.6476804,11.24454278
159,-19,45,-11,-1323.450064,-2785.510324,-412.343244,-1424.265422,-2126.636639,995.6930218,-976.5942144,-2130.505521,-1099.326517,-881.1520838,-1725.100361,1443.459053
160,22,-3,-9,-2745.322696,-187.3473584,-445.2161868,-2585.623811,-67.65307657,528.5340412,-2584.492318,-64.20040264,-585.5867248,-2442.432209,-96.20304938,639.5388027
161,7,-20,46,3806.413966,2516.121355,1181.799811,3568.064432,1327.697269,-1505.863827,3437.024473,1140.497289,1205.931223,3632.517601,959.9568484,-1401.609076
162,-28,46,26,4209.384642,-4419.806463,-688.9960436,3813.64719,-3215.107626,1842.08631,3866.398071,-2557.215536,-1925.17443,3930.816028,-1789.609483,2292.075449
163,12,51,-21,-1541.41649,-1366.578708,-2270.740618,-1073.641671,-817.2864941,2602.980434,-913.782433,-575.0885231,-2166.820574,-812.1116265,-61.66516859,2198.160109
164,12,-50,-31,-2699.513885,180.9773308,506.7436907,-2549.818005,218.4459727,-520.838393,-2516.305167,-9.360192065,436.8261963,-2505.903887,-230.6030972,-391.270745
165,38,-67,51,-407.6005965,4080.528826,327.9604853,-822.5727323,3614.252251,-1395.581268,-745.7825427,3379.540281,1268.381638,-790.9077689,2885.022752,-1793.248005
166,47,12,-38,-2168.653997,754.6014673,-1669.529798,-1960.629162,1139.228632,1252.258415,-1688.30494,1085.434528,-1032.534163,-1587.379515,1176.698545,762.485447
167,-15,-24,73,2876.643431,1867.240472,2384.985661,2820.391186,1291.764187,-2242.889632,2178.83945,1102.534132,2324.36849,1854.900978,525.7199134,-2548.8644
168,-45,-4,18,305.1000139,-3277.792428,1285.030733,-75.79615031,-3494.227368,-451.8050106,9.665329228,-3412.802539,139.2437267,203.4053208,-3208.126306,384.2875262
169,-23,-72,40,154.4851585,1927.8121,3637.333577,-1.698953274,1014.401634,-3450.621711,-369.5451301,728.5444044,3177.008766,-307.2941155,125.7635627,-3235.332484
170,68,-49,9,-745.5311671,2550.760502,-1760.416525,-983.2063951,2220.68857,757.0234849,-819.832975,2640.944659,-621.0224305,-943.6954929,2473.064877,325.1926532
171,-57,-52,-4,-1974.668884,-232.7706337,1803.338413,-1553.359747,-879.8868525,-1177.447002,-1391.499781,-688.9600986,1058.133156,-1186.855504,-931.3351663,-748.3513158
172,9,-77,-3,-2537.192116,1015.82391,1098.88574,-2467.236674,594.6216687,-1250.766731,-2257.216266,269.7512341,1233.343093,-2189.351169,-82.08130059,-1257.037071
173,50,42,4,-1052.041528,454.6339993,-3219.64546,-730.7283759,1367.289473,2737.366439,-605.0159604,1530.129258,-2501.147196,-713.3506054,1797.515427,2259.675162
174,56,-10,12,-779.628829,2245.140555,-3231.380654,-1045.170091,2418.989731,2504.99591,-820.5608515,2407.294694,-2178.947891,-1138.395614,2550.586709,1784.468515
175,33,56,6,523.6723318,-168.9236309,-5072.07105,1316.521262,860.457218,4761.447641,1234.421767,913.7178024,-3921.034729,1345.664469,1710.18041,3751.265103
176,0,35,60,5188.501999,-1433.49055,-1968.294791,4587.987617,-952.1044308,1925.466566,4730.6109,-461.4914198,-1743.780018,4489.943164,-104.7185241,1645.218933
177,-21,-38,3,-2337.484097,-923.2630298,829.7331638,-2062.612859,-809.7099568,-808.0941671,-1945.312549,-983.1122697,566.4615573,-1765.620046,-1103.259287,-428.8454258
178,-20,39,54,4202.356204,-3270.881491,-775.2353766,3967.844101,-2761.532713,1323.098714,3947.323848,-2640.515211,-1072.392217,3891.739425,-1504.437437,1852.63219
179,40,17,58,2227.827024,1955.550856,-4002.644672,2266.536338,2395.932317,3020.185128,2172.60632,2566.71623,-2780.916335,1585.619418,3045.01876,2346.041505
180,39,-36,66,1507.826989,5590.407569,-577.5332378,2097.007667,4512.772265,-1259.669654,1564.585623,4526.580888,1711.564088,1609.29016,3963.66595,-2331.722908
181,15,-89,28,-245.2949431,4065.256289,1768.314262,-556.4868407,2836.180238,-2389.785652,-295.6537859,2322.903452,2429.578137,-482.2498521,1957.941212,-2740.452364
182,-32,49,22,4254.886608,-4102.764555,-1275.721794,4315.20508,-3187.542071,1983.486852,4090.90603,-2509.904835,-1950.78109,4127.434237,-1802.017202,2396.166754
183,-3,8,65,3477.061737,-592.8741546,913.5763412,3474.653326,76.18477488,-733.2876559,3284.836295,-82.37571497,616.5163878,2773.552453,-420.041333,-658.1292855
184,-27,6,6,-1482.69218,-2804.082306,469.7939845,-1649.451035,-2784.798506,513.0738279,-1239.811453,-2749.70218,-396.9029896,-1119.452448,-2691.213439,723.0905153
185,-60,-12,24,1093.655253,-3655.473326,1999.367763,1152.549951,-3281.034354,-904.4009214,789.5811042,-3706.907235,586.7181674,798.5019108,-3505.778995,-62.98803588
186,-4,-61,62,2127.517387,2551.088993,3845.199571,1575.494538,1730.815057,-3897.57389,1502.702085,1465.588088,3556.340052,1433.635381,859.7292903,-3741.599181
187,43,38,-12,-1519.959505,340.2172328,-2548.100882,-1458.59393,1037.833331,2045.790377,-1185.963863,768.1414318,-2094.12597,-1249.342119,1124.919921,1942.831253
188,48,-37,45,1449.215546,5251.610952,-679.8986257,1342.905291,4869.831654,-392.0991093,816.8128096,4670.173068,781.9036344,982.1953552,4265.298803,-1349.93326
189,-40,-26,-18,-2246.657329,-1805.619103,1380.504992,-2201.578252,-1831.561234,-680.4009528,-1883.194422,-1951.704534,589.7199724,-1997.720253,-1909.02618,-425.6429235
190,-16,-59,-26,-2310.876934,-220.4671567,1112.709606,-2184.432851,-519.5912067,-926.7993296,-2168.465701,-654.6876296,733.9635059,-2063.302206,-1005.783993,-629.6919607
191,60,-5,-29,-2043.598304,1363.969142,-1603.915088,-1750.493063,1090.562939,1252.951972,-1498.780551,1278.986462,-988.522799,-1351.635981,1324.571718,756.3160119
192,9,-46,22,-1640.210886,872.1448314,1726.454225,-1558.490105,504.1832791,-1824.35412,-1557.69216,198.1008991,1690.948539,-1575.845293,-259.420822,-1677.829116
193,40,9,15,-2393.98857,391.9657334,-2780.24824,-1938.980013,1150.133717,2376.582349,-1870.409685,1051.940147,-2171.876484,-2073.27716,1270.086645,1888.438463
194,31,-37,-40,-2348.727536,628.7204977,233.1880524,-2055.671784,474.8442675,-387.9512272,-1942.435639,490.6780137,441.2804027,-1808.542706,293.5656884,-315.2378171
195,-18,-93,2,-1887.931227,680.7820591,2388.597718,-1614.67397,251.776006,-2068.419711,-1546.447055,89.08458068,1938.944298,-1419.824687,-359.6329915,-1772.713858
196,9,61,33,3336.675874,-1798.797469,-2864.360889,2699.452762,-1273.595792,3241.340594,2585.63569,-885.9814343,-2964.090587,2665.440198,-52.43969972,2632.562515
197,4,21,27,4103.062516,337.2135216,-1351.061768,3847.287469,770.9963752,943.9982944,3270.330006,946.1741889,-697.800796,3084.222549,1054.41881,529.89718
198,-60,-6,-11,-601.8571296,-2472.373346,1212.648012,-862.3698722,-2670.658039,-634.1804231,-479.820971,-2619.828223,454.094319,-376.2067423,-2311.365032,-46.07115288
199,-51,7,20,-297.827999,-3531.63009,1075.140836,-609.4198196,-3498.443641,-291.8465454,-273.8999805,-3269.723976,-8.176004485,-170.3199441,-3127.723614,612.8611784
200,29,-52,-27,-2628.442003,426.824716,370.851924,-2431.022045,453.2773309,-609.5098127,-2482.460611,165.6253129,588.8796106,-2406.847556,-128.4519772,-573.8344702
201,51,-75,22,-1037.771105,3386.879358,-270.3024607,-673.6889491,3279.201974,-22.24853302,-931.3912547,3183.689558,331.9389287,-1034.196351,3045.917372,-736.0501832
202,-14,-13,-26,-2173.665749,-1603.533972,761.2388623,-2083.314999,-1509.058843,-241.7142965,-1858.216846,-1651.959235,101.5480966,-1713.712818,-1704.546447,245.1860935
203,-10,-30,44,615.1203726,1569.799593,2119.675311,566.4704719,974.5355009,-2131.910478,355.020396,652.3515514,2324.174236,371.5619581,123.3609284,-2302.417199
204,27,60,11,2568.83753,-1451.29043,-5623.666618,3188.623162,-114.8342133,4981.87356,2955.358713,531.1801946,-4409.573376,2918.462889,1294.369164,4141.743294
205,34,-10,60,3064.399251,3722.205959,-2619.508947,2643.245036,3832.863883,1613.021201,2396.413093,4052.853499,-1344.084766,1917.837435,3934.748021,839.5487672
206,69,-28,5,-1159.680444,2422.534119,-2842.762824,-1251.188761,2587.845738,1992.433694,-1138.215121,2411.044763,-1690.474718,-1339.271908,2629.968232,1238.686854
207,-23,17,-26,-1445.889892,-2564.588395,471.9517618,-1288.017531,-2520.520911,270.9341529,-1083.655771,-2472.760036,-515.4773001,-779.5862033,-2346.806711,843.2533157
208,63,-3,-3,-2079.323415,1517.828087,-2346.380265,-1880.050442,1935.63239,1800.72037,-1649.940157,1791.28943,-1452.175408,-1665.228935,1932.852128,1177.465127
209,-27,-45,59,3444.401539,1970.914766,3697.106383,3005.805128,1111.089851,-3841.6293,2261.260627,678.2432974,3595.150474,1963.147766,209.7810271,-3704.935738
210,36,45,26,1955.671091,452.0191441,-4652.645002,1436.064609,1076.074404,3827.716957,1590.084838,1113.665263,-3609.84488,1428.471914,1834.812877,3256.848257
211,30,-69,-15,-2872.000277,514.09177,373.0721752,-2700.581505,315.2063565,-693.1065675,-2611.960137,81.76090055,527.8919403,-2600.086297,-153.3203224,-564.1354475
212,41,20,-19,-2546.580359,728.8213795,-1935.539762,-2025.669791,1006.463171,1679.833921,-1835.130378,974.8281323,-1650.626378,-1801.694589,1116.22782,1382.575998
213,39,-24,22,362.7393704,2558.619576,-2803.029451,223.4517731,3056.524173,2765.6939,232.493359,2873.204924,-2279.724249,107.3286354,3295.640406,1848.094093
214,64,-48,32,565.6296383,4728.162787,-790.3964749,464.3425599,3973.241998,-220.9834905,211.4348018,4047.031833,516.8184737,39.04474556,3866.840697,-651.0410464
215,-26,27,48,3282.661417,-3632.350414,-1.931733188,2996.196518,-3086.072872,830.6221018,2574.39689,-2824.353195,-1018.015934,2626.952578,-2335.324224,1299.589464
216,12,1,75,4207.867336,1084.433387,-106.1189141,3997.670809,1054.189349,-320.8196259,3367.322843,1296.95259,701.9814333,3262.324584,786.9309448,-866.1086206
217,-29,-84,24,-1490.755004,1153.940422,2874.478914,-1272.88247,359.0344765,-2822.888643,-1566.23678,-44.5289266,2227.817246,-1195.142043,-601.7929786,-2052.714419
218,66,-15,31,1350.628906,3199.688872,-3017.179029,1448.783762,3690.891898,2119.373267,821.3448699,3801.678346,-1828.130185,711.5000365,3692.278315,1212.004757
219,36,-78,41,-1347.986794,3377.056945,-54.92708685,-1063.769343,3425.314849,-876.7484901,-1323.691494,3041.347345,1099.032166,-1422.70705,2739.18426,-1489.174104
220,51,21,41,1918.704816,1533.494154,-3603.322424,2078.419702,2423.6728,2744.051668,1636.692583,2390.534055,-2430.128774,1299.874188,2781.184487,2120.242016
221,-39,44,32,3657.8327,-3778.44156,-232.0931772,3422.387316,-3239.786848,1087.741766,3321.608311,-2725.781419,-1310.718236,3483.311439,-2277.533905,1705.481245
222,-52,-32,1,-1203.783292,-2345.151943,1900.677631,-961.9957342,-2610.404032,-1144.992712,-626.4265372,-2396.407105,880.2653475,-566.4978821,-2327.78381,-477.8866048
223,-3,-15,56,3154.50362,988.453189,1264.618709,2480.485566,727.3922295,-1509.810932,2332.999458,513.0926562,1571.825921,2125.382144,12.04708075,-1514.781506
224,-4,-30,-42,-2086.66651,-335.7531947,683.7086595,-2190.045682,-517.6425273,-496.445726,-1996.215712,-475.105476,234.4471066,-1823.852838,-597.8205757,-155.8875969
225,61,11,27,796.1752668,2173.536885,-3469.503959,792.9258521,2977.026379,2535.036465,819.7775131,2918.564165,-2189.403407,979.0780528,3165.664235,1546.923592
226,-6,45,24,1751.906252,-2863.085347,-2862.901082,1001.510092,-2120.299282,3250.586608,1635.166819,-1572.6527,-2610.358411,1551.58228,-1491.136879,2832.329013
227,-10,-51,19,-1051.576671,1335.441129,2267.035609,-1225.141191,300.9019004,-1816.966457,-1292.282464,80.90184864,1806.049549,-1355.058808,-410.3736824,-1860.290953
228,23,68,5,3810.813203,-1941.042071,-5826.804614,3760.182874,-312.706793,4949.67327,3934.768603,4.789573688,-4418.489598,4134.719629,1409.211265,4143.326987
229,-30,30,8,-452.2901503,-3440.145048,232.690367,-300.1314446,-3146.840632,513.418593,-123.701429,-3064.938128,-743.2937082,175.5375837,-2679.998298,1198.398007
230,3,-15,32,2458.689444,2476.774715,2029.8071,2136.123721,1349.429957,-2119.514407,1929.434006,1128.354766,2148.08839,1692.779279,684.2054306,-2246.629438
231,-12,29,63,5254.744556,-999.8232693,-1493.914265,4695.179784,-553.2589897,913.2755653,4409.453086,-540.3808446,-1213.709954,4223.029325,-313.8189403,1121.378476
232,-5,-69,57,893.6604937,2530.473479,3475.500861,678.8158055,1614.158534,-3609.13599,735.1829809,1283.746969,3294.422396,668.4183439,702.0681711,-3468.240535
233,33,11,58,2886.729594,2148.215055,-3382.2861,2679.257297,2819.093141,2390.080877,2347.554073,2976.807329,-2280.918327,2282.771511,3055.764297,1632.608217
234,-30,58,2,433.2283735,-3778.608956,-1473.209826,572.413463,-2654.919561,1893.621599,1132.491094,-2566.776129,-2043.121511,1152.677848,-1976.893805,2322.699684
235,25,-54,10,-2187.70496,1364.870951,1807.353144,-1715.976982,723.9089345,-1349.445028,-1640.136584,680.533683,1115.170687,-1581.403545,452.6809546,-1197.619274
236,-44,-45,48,4273.078098,537.8617861,4140.778828,3261.84286,-1048.779981,-3726.893284,3123.225255,-700.1260733,4025.859398,3348.180862,-1144.556497,-3475.10895
237,53,-33,-24,-2693.038939,1059.502876,-1319.850051,-2218.062007,1030.429712,1050.5845,-2163.095886,1058.847303,-884.0288347,-2181.060752,1200.81241,699.2366037
238,-8,48,-21,-849.9388458,-3351.28607,-839.1827896,-734.7790891,-2328.972313,1608.739762,-621.8316743,-2129.608315,-1534.834022,-336.8535409,-1639.501085,1824.974959
239,-60,-40,31,2756.148488,-1631.25446,3663.364973,2120.10647,-1926.416631,-3078.304769,1794.720837,-1993.247038,2990.259222,2014.346986,-1973.536754,-2525.135245
240,15,-64,64,1679.545533,3814.264515,1474.703768,1658.68852,2977.234708,-2688.499182,1199.751149,2937.293842,2759.735692,836.147565,2237.648893,-3007.309934
241,55,-16,53,3217.67915,4566.198666,-2666.988793,2939.540863,4488.991846,1359.588092,2523.068995,4956.509132,-578.2001263,2143.208616,4738.543279,148.3338474
242,-47,-1,-40,-697.2102444,-2595.777325,1110.032743,-709.2693188,-2726.792211,-365.0808254,-452.3561426,-2032.461588,-3.273493757,-247.0029981,-1952.45392,284.5589557
243,47,6,33,522.8879281,1982.908585,-3712.500498,251.3327418,2418.101027,2969.080021,52.79664196,2496.219182,-2680.568555,58.91299129,2668.162774,2003.328961
244,-61,-27,-18,-1784.850565,-2105.359774,1580.180349,-1510.202029,-2516.305235,-765.6055639,-1374.092961,-2102.323144,451.5112387,-1359.228257,-2146.885102,-60.5581267
245,29,-85,-17,-2547.687945,1026.44399,341.439231,-2252.404966,1043.051175,-509.023973,-2311.900507,790.0612752,552.0600797,-2270.181067,483.9934944,-630.6020377
246,23,38,54,4355.71404,176.9509746,-3829.72116,3772.993842,515.7526415,3232.650681,3852.183611,825.0810479,-2853.770918,3549.275285,1543.666382,2713.366071
247,-31,-27,66,3401.23582,1636.054638,3961.452482,2533.761351,403.249502,-4006.314272,2263.297148,423.3493395,3678.652937,2428.181593,-311.8105565,-3572.273172
248,4,-21,76,4173.516202,2179.460047,1398.730591,3777.712813,1517.212175,-1640.907208,3240.087842,1526.222368,1597.714307,3282.214304,899.2471852,-1531.889972
249,14,-69,-7,-2554.763415,543.7478876,783.5742451,-2450.552264,326.3889416,-895.5653349,-2414.050838,69.83396085,753.3943655,-2382.398327,-186.7954031,-793.3731516
250,32,-87,25,-1263.007238,3646.854531,267.0134931,-1487.452078,2936.872565,-620.390465,-1357.928198,2602.12231,1249.824306,-1495.154159,2155.839767,-1145.392654
251,3,-11,4,-2542.108446,-709.5369087,202.525907,-2308.970159,-556.0029524,17.9197268,-2205.089656,-582.3645948,-426.6177741,-2123.287492,-722.3252046,398.0669942
252,32,-8,10,-2279.010859,476.3193712,-2567.182207,-1922.589722,951.4351446,1951.010724,-1793.434606,921.9947218,-1919.547022,-1785.042401,1177.145125,1575.435156
253,-42,-1,53,4894.411098,-1466.476694,2207.554327,4499.973497,-2366.082457,-1504.42596,4147.168423,-2135.441235,1604.774675,3972.531738,-2359.301916,-1332.773518
254,-36,-43,-13,-2437.566263,-841.0784307,1408.874761,-2228.054866,-1218.741142,-1121.597805,-2133.422115,-1381.215857,881.7722082,-2016.357744,-1469.539885,-555.8950022
255,10,66,-11,-573.5976496,-2203.827711,-2749.384953,-180.7639356,-1572.970496,2861.65677,-83.12122133,-1235.331289,-2559.650823,-379.4095961,-633.1143821,2649.372625
256,45,-85,2,-2427.740878,1170.518969,63.19792025,-1980.183389,839.1470098,-234.3564833,-1959.836209,921.0248492,125.2840147,-1848.973401,814.3708849,-211.4394259
257,-51,20,2,-1323.865429,-2851.819533,670.6490671,-1295.349897,-2841.817675,290.6515124,-1104.249502,-2648.137215,-490.3072494,-906.0016579,-2382.477419,690.3976225
258,69,-33,-4,-2413.945995,1370.846418,-1668.16209,-2045.404472,1615.523407,1157.981984,-2004.656263,1471.629148,-909.9920072,-2015.893806,1630.044278,649.0120094
259,43,-42,61,871.7222952,4703.994168,285.5336666,723.0405596,4290.912373,-1262.480534,633.4107707,3822.414169,1751.491916,644.8322326,3730.226334,-2039.757383
260,45,46,-10,-766.8802637,168.4191496,-3020.367827,-957.0216251,1391.742884,2675.260058,-900.615769,1413.917019,-2433.611828,-909.3439238,1805.046696,2270.930294
261,-51,-65,12,-916.7410448,-783.0410893,3051.957047,-1074.264386,-1238.524043,-2427.486752,-1285.021536,-1412.905779,1969.328507,-901.6310517,-1746.621376,-1693.230185
262,36,-21,-27,-2869.13636,625.7128154,-775.9586115,-2638.362634,736.5979054,605.4669192,-2672.525019,753.5651685,-253.8371516,-2625.401934,429.2685204,116.5933784
263,5,-88,-12,-2112.578366,935.9963444,1608.985167,-1968.456788,659.6123964,-1371.994814,-1852.827724,338.432225,1271.185692,-1780.1005,43.61021496,-1415.360186
264,-12,-8,76,3218.0985,1022.105668,1397.213696,2586.946642,385.9852554,-1541.391774,2324.910916,366.0496668,1515.414126,2162.953235,-65.53104012,-1595.52143
265,44,58,6,838.4961165,-964.9524619,-4842.731468,1101.928773,74.6197415,4778.223075,896.9836336,569.8392413,-3691.056131,1169.224533,1247.122172,3278.736549
266,6,51,15,-497.7107847,-2676.288733,-2768.051957,-352.3727995,-1779.239414,2853.346943,-62.71397815,-1406.70146,-2755.08963,73.58632686,-757.8421672,2756.277698
267,-22,0,-3,-2428.753333,-1696.26246,817.0497821,-2180.613962,-1589.267864,-19.84115696,-2006.433069,-1692.920676,-28.46608098,-1963.449682,-1699.11789,333.7475033
268,33,4,-36,-2721.587687,630.9749424,-1297.542252,-2292.105653,676.0606923,1328.350305,-2240.903778,713.3680264,-1330.077698,-2193.764257,860.8535504,1072.418745
269,50,21,-18,-2764.403553,979.1619015,-1517.021037,-2523.534853,1390.577518,1152.428508,-2392.501344,1326.49608,-1127.363772,-2371.451221,1277.295577,886.8103279
270,49,-20,42,3388.760662,4372.158174,-2407.886339,3026.865037,4442.90811,1193.298632,2644.526786,4792.629088,-1191.825758,2015.195274,4701.305274,92.61850531
271,6,16,32,4601.568585,1229.07803,-1233.031358,3997.58824,1304.894181,273.9052079,3806.975923,1016.083269,-686.4522553,3396.542974,1376.6327,67.49315462
272,-36,-74,-22,-2127.953099,137.5722193,1501.100469,-1862.793751,-284.1515172,-1228.443381,-2006.416185,-525.639887,1005.920034,-1841.788015,-776.7432498,-941.9852269
273,29,-57,54,527.7221997,4570.969155,1381.872962,538.3817299,3408.788265,-2231.282447,333.541044,3271.258708,2291.266384,383.2942092,2945.19315,-2455.305504
274,45,33,21,-1090.500445,715.5299585,-3656.371111,-877.5621978,1406.463309,3005.935232,-829.3784683,1402.595645,-2666.158993,-980.3890717,1785.034365,2502.71126
275,-21,5,53,4091.822629,-1511.501493,675.3907706,4053.28806,-1556.541917,-352.6872285,3598.529568,-1492.770955,471.7366047,3854.357702,-1241.574575,-378.4406507
276,19,10,20,-1908.758674,87.53412351,-2581.398387,-1533.692622,699.5908179,2505.909177,-1449.653226,694.334866,-2350.952662,-1563.741825,1000.796639,1984.162779
277,-49,17,-20,1183.281896,-2970.29491,979.6364767,1144.290803,-2289.352069,-99.29349055,1243.067618,-2322.389863,-58.63571551,1497.182567,-1616.54335,175.659474
278,-7,-23,15,-2417.087158,-1028.196818,708.4448247,-2050.327464,-1148.566292,-137.2215502,-1905.424523,-1011.443084,25.26928647,-1768.156972,-1037.561703,-2.670381834
