label,Anatomy,,,Isomap-25,,,Isomap-50,,,Isomap-75,,,Isomap-100,,,Q
1329,20,-75,36,-11.94599431,32.71692055,35.47566967,-11.15205945,29.66480114,37.72539369,-15.02357888,29.43154952,33.36123229,-16.06742333,23.23204307,33.03088251,5
1330,32,30,-2,-31.77606424,6.46677693,-33.52619062,-28.76854331,9.379653022,-27.40022451,-26.87217004,7.520127744,-28.38170145,-24.76493403,11.36150739,-23.47161016,14
1331,3,5,72,60.65866924,-3.883164038,8.803163691,51.42840672,1.228151985,9.412435026,46.76915538,-0.991288231,9.763655801,45.70226187,0.803796706,9.641516256,7
1332,45,-72,8,-38.75788996,24.05279813,-7.398782063,-29.27088098,22.31796455,-10.23460526,-26.7703209,20.99140903,-8.95183583,-25.90564744,21.07898149,-6.026250657,5
1333,54,27,1,-27.07648159,15.60667466,-37.39712041,-23.86637882,16.53534291,-31.98223031,-21.90839693,13.73415705,-33.37675343,-21.34709855,16.92844312,-26.74287584,14
1334,3,62,-16,-6.988722209,-38.82873476,-19.94278165,-8.824433632,-32.37571004,-18.57115253,-6.455401435,-26.08864293,-18.25335033,-4.691805008,-24.86246928,-20.88030256,8
1335,55,-3,-20,-39.9598233,18.33753321,-17.82689428,-33.72213747,16.28864739,-15.80416119,-31.44397033,13.62468862,-15.23155503,-31.3893256,14.98371134,-12.35361332,10
1336,-30,-38,-11,-33.59374544,-13.66508948,12.37109009,-31.29511191,-14.20193475,10.9391064,-30.09332149,-14.13620767,10.06934687,-30.36916472,-15.86062294,6.988179671,13
1337,8,36,16,-3.313821638,-24.12803725,-41.62474004,-1.61312348,-24.22601967,-42.09837058,1.378111451,-19.65475045,-36.95854337,2.634951631,-14.84234602,-36.13517316,8
1338,13,-59,-4,-34.15105379,1.335241106,10.02275094,-33.45588988,0.938621655,10.52145541,-33.15004262,-0.851054842,7.670071838,-32.88926505,-3.240643797,7.061794056,4
1339,-9,-7,13,-20.78135401,-26.09078306,-8.718560568,-18.24141133,-24.47960337,-10.99670597,-15.96734803,-23.09454291,-10.14345994,-12.09554369,-23.78280535,-14.89763868,13
1340,-21,-66,58,35.2541051,16.61519104,59.25868157,30.6605794,14.55248692,58.14720998,23.99646121,16.35188239,53.84334791,22.53230995,9.616403879,51.72629197,2
1341,-41,-24,25,24.79600217,-50.97300687,26.25827585,27.41423237,-42.6764811,23.19824884,26.06963872,-44.31636055,19.47313924,24.6615335,-44.89017168,13.83994997,6
1342,28,50,41,58.88620461,6.759021327,-56.11895087,51.84849895,11.74322144,-50.82495036,52.03974698,8.501005898,-44.47656773,50.74122791,15.36263843,-41.77751132,8
1343,-44,-6,-38,-16.05766493,-40.0268276,5.375590288,-16.617608,-33.65129555,6.077564679,-13.47247542,-32.26886107,1.610541906,-10.30614669,-31.95076052,-2.400971343,13
1344,33,9,-28,-40.43832337,8.462353006,-18.00874919,-35.35632778,9.721682417,-18.02374784,-32.1972558,7.038301573,-14.48279495,-32.31837182,7.144036152,-18.03798899,10
1345,-21,57,35,62.69029886,-47.5269381,-42.18240211,59.16635647,-35.36818579,-45.51884218,63.87779127,-28.9587514,-36.93469457,63.93938425,-20.95214607,-39.33067176,1
1346,-25,-3,69,62.79115552,-5.793868543,24.56373345,59.53903393,-11.00258811,19.60362259,50.88611423,-10.02302775,19.83916994,52.28001338,-12.61001302,15.89126389,2
1347,-33,-34,65,49.9593602,10.23372343,57.98578171,51.87746578,7.08711922,51.34463092,42.04230672,5.747501702,53.02297361,46.40634727,-3.261224033,50.87199441,2
1348,41,22,33,7.207627457,28.46978518,-48.66657359,-1.339544878,23.21228524,-45.52419442,-2.72437153,21.1510976,-43.99927959,-4.732055343,24.97823281,-38.23557856,9
1349,-43,-76,-2,-24.08929483,-4.319029209,25.9085562,-21.02093995,-5.624948799,21.08476791,-18.82107236,-3.254722308,18.44871618,-16.80580881,-6.927876777,17.0902047,15
1350,51,-45,47,15.76914677,67.83750634,15.07533024,8.106089886,63.6735143,10.71109975,7.045489998,60.5457196,10.27465132,7.307028556,58.24489403,17.5445291,17
1351,39,-30,-15,-39.81838968,5.496318779,-4.167328307,-38.16831186,6.911984792,-5.985502692,-36.39432559,4.525201592,-5.771523984,-36.55391704,3.173007197,-4.496834239,10
1352,42,-10,21,-18.0170996,30.7550633,-38.11678801,-17.53927169,29.92104019,-36.03283165,-17.17390768,25.03789198,-35.44429583,-15.52071233,27.37469849,-30.83076833,14
1353,0,22,66,65.54099505,-0.681174038,-6.746997395,64.74044993,-3.138725124,-5.904229042,56.77792293,-4.50562266,1.094508262,56.53714317,0.638271313,3.436797254,7
1354,-20,-39,65,42.94221778,18.02504744,51.75196475,24.30044302,17.74569483,56.05475539,27.60333636,13.7397405,51.06417528,24.90187703,8.727602774,46.40578185,16
1355,-26,-90,5,-15.86901597,5.819387255,28.43437026,-18.58687436,0.399974513,21.76903372,-16.36915661,1.726277568,24.02479531,-12.66042277,-2.30897974,22.50641991,15
1356,12,-52,35,-15.78079942,9.637489583,30.07664948,-18.90945261,9.078856689,29.42571097,-18.55831719,6.553903544,26.42536055,-19.73000819,2.651381694,25.94018917,16
1357,55,-51,-35,-35.27754804,4.115691228,7.234986261,-31.97543116,5.301736936,7.862253703,-29.78549825,3.36102135,6.285100066,-29.65818375,1.487974486,5.734911985,3
1358,-18,-4,-37,-17.68454323,-38.75705691,3.655552511,-13.38111856,-35.17216961,2.672072918,-11.4227843,-27.74640533,-4.073888373,-9.930966483,-24.20867521,-5.602090908,13
1359,44,-64,19,-33.13024511,33.58150272,-7.47976064,-28.48247512,28.35422423,-4.370553627,-24.78792679,28.90544499,-3.642043946,-24.85426821,28.05358053,-1.601828249,5
1360,-51,30,8,-8.251893338,-46.27670885,-6.916502076,-6.305885909,-37.75081266,-6.882128815,-5.641732949,-38.65116253,-6.262484077,-4.089757913,-37.42405832,-10.84023331,13
1361,60,-20,19,-5.554442745,46.02305935,-37.53825628,-4.660390505,42.79242251,-34.16424999,-1.052874766,40.91384445,-29.29048163,-4.435425568,43.14152872,-26.48929324,17
1362,21,-94,-7,-33.11138793,15.87044432,17.27974049,-27.75801126,13.26681037,15.25109901,-27.54334895,10.67509945,15.65561971,-26.84538823,6.883716912,15.09645293,3
1363,-29,50,-8,3.401883654,-41.13632301,-14.72731335,8.18370991,-37.56633073,-20.17014138,11.27879605,-33.84599018,-22.04020549,11.76943249,-26.97640657,-27.96384667,13
1364,5,-40,-36,-33.61841148,-3.173186277,6.985814402,-32.39439804,-2.963563557,6.272833903,-32.39022423,-4.21484041,5.596853506,-32.00834423,-6.237494749,4.392940906,4
1365,-25,37,35,48.34317355,-45.80411381,-18.09990709,39.72246031,-41.8975354,-9.148312523,45.88540508,-33.4309927,-12.80220885,47.21289031,-28.7698695,-15.46413949,1
1366,47,-29,25,11.0670503,64.58504579,-24.67950764,12.40507247,56.70341204,-24.88351039,13.24776866,52.45247618,-25.20302163,14.25702462,53.14575608,-17.80670505,17
1367,3,48,10,8.141816048,-28.30581217,-47.08142652,10.34836951,-24.13521103,-47.22252621,12.57212159,-25.8194672,-37.9868445,9.919641677,-18.87317952,-42.87899107,8
1368,-9,-35,69,40.8631306,19.67030552,36.57235291,36.30896309,20.74661507,34.35360989,39.59650772,22.11244669,33.12819294,34.7136592,15.43962861,38.31252646,7
1369,4,66,-6,5.668193768,-25.62413521,-49.90739106,2.626929165,-15.36086031,-47.78194566,8.717511847,-9.687613107,-41.74234339,8.686380874,-5.312340362,-41.01418961,8
1370,-48,-54,47,51.1934527,-3.529026156,60.47909301,50.96776665,-6.939087115,50.81905554,47.37592874,-7.228053159,56.13765665,49.43304533,-13.07427731,53.71765745,2
1371,61,-35,-5,-36.28433734,20.23600849,-18.36131803,-30.43453956,16.81046804,-16.126319,-28.7380644,15.760579,-15.64323479,-29.56676465,19.86570992,-11.09382955,10
1372,3,-60,-46,-17.81956707,13.84525402,4.985379774,-11.29741604,4.879274679,1.127628132,-9.810054392,5.710417074,1.416808241,-6.704226443,7.347335428,0.711238801,3
1373,-29,5,-42,-13.76547466,-39.5523057,3.978402057,-12.22570058,-34.13327085,0.649153646,-8.758411895,-32.88184613,-0.086417921,-7.715959446,-30.2374118,-6.123027636,13
1374,-63,-28,-10,-19.8501201,-33.73207225,12.98656461,-16.89275844,-33.10025582,7.801905453,-15.82507305,-31.39203765,8.575108871,-14.68047312,-29.6266825,3.329544713,15
1375,27,1,-3,-35.30858722,-4.20045564,-8.313295207,-35.27827074,-2.955814427,-6.306255475,-34.41546904,-0.86976194,-7.391166167,-33.61817123,-2.68880827,-6.661991918,11
1376,45,-60,51,2.311956344,65.51978706,14.86484117,5.292198421,52.40410381,13.94794131,-0.474727884,54.57552792,16.79585929,3.712905967,52.95834369,23.97501529,5
1377,-14,11,15,-19.53760475,-37.7965365,-9.086526115,-16.31459698,-34.7504262,-9.818079651,-13.18813562,-34.61901342,-10.35576668,-13.02261877,-31.9530007,-11.73055819,13
1378,-9,-60,23,-14.12677267,9.414047861,38.16305717,-17.24746802,8.747692492,34.76778737,-18.61293326,4.208222504,28.7375799,-18.89286561,0.197559125,30.15195365,16
1379,-30,-41,52,32.58720616,17.49670152,59.77061561,27.51131347,16.71049961,50.64637879,23.15018002,12.95644874,48.47648275,20.75249311,4.790107368,47.65355359,2
1380,-7,-44,-6,-34.1104953,-7.998302509,11.57472176,-33.21902756,-6.548256401,11.34983021,-32.62578636,-8.129165333,9.629506489,-33.07276342,-9.264643846,8.795420524,4
1381,56,10,43,41.20480169,47.35574214,-41.11214434,37.40922647,47.00168119,-37.19423676,41.45544222,47.47471223,-35.58805389,36.63736778,48.52780299,-30.12126657,9
1382,37,55,-10,5.930671506,15.15217752,-54.00446168,9.258378688,15.14893012,-61.01358778,10.04027027,13.4106998,-53.79332184,14.08413092,19.48345099,-49.9350518,14
1383,21,38,47,63.69349848,-7.33167128,-45.16575704,58.69953136,1.614309244,-37.56130724,57.07561006,-2.537215175,-33.48141322,53.40822969,-0.25594212,-29.56503372,8
1384,-7,34,30,62.61770952,-21.28889767,-25.85390678,59.25640751,-12.36280085,-25.36959733,55.28402178,-8.01276211,-25.26315983,54.13894595,-7.712317837,-24.9958737,8
1385,-36,12,-30,-23.0347955,-35.6437835,5.662423942,-23.79062393,-32.54024506,8.818613809,-20.40962816,-32.74950635,3.840910103,-18.79238226,-30.21724881,-0.89060664,13
1386,58,-47,18,-21.10353568,47.72606002,-9.979740115,-18.05415316,38.85009314,-8.84294614,-15.69305833,41.68150414,-9.327033317,-18.69775015,39.24797015,-5.309104585,17
1387,41,-45,54,-0.436167749,62.94864575,19.48976214,-0.723255431,52.08222013,19.37235254,-1.704159537,57.24843259,18.25135986,-0.718910514,48.92532268,25.33900632,5
1388,5,-5,36,61.08558169,21.78024694,-3.141383918,50.32637948,19.57691051,5.215335443,45.18794909,16.36432808,7.883981872,45.58702629,17.92568765,11.76487405,7
1389,15,35,-23,-30.83900302,-1.794232163,-27.39123497,-29.293073,-0.942388802,-26.0271803,-25.81383967,1.092739845,-22.07402454,-25.08378138,2.685194123,-22.83062708,11
1390,-36,46,9,24.22065557,-55.04079107,-13.64540853,22.33110827,-45.65680017,-19.69451481,23.51692336,-43.10070681,-15.55385293,22.7791992,-36.5277131,-20.06071133,1
1391,40,0,-36,-39.35032483,14.50071141,-19.37792216,-31.07351645,11.11101512,-18.08835002,-28.7999386,8.485982744,-16.88922147,-27.60127472,10.43228547,-15.98712471,10
1392,3,25,36,67.92098003,-2.319971658,-23.06617954,60.78640651,4.135563103,-19.73399819,55.85682884,3.195897393,-17.58449394,54.1640932,5.608972684,-16.57440499,7
1393,-12,-72,-14,-32.98761272,-5.221657153,20.06505266,-31.6608451,-5.255404997,17.33568287,-30.54089679,-5.713709118,14.69164969,-30.59624035,-7.19378195,13.78911496,12
1394,-33,9,48,53.40181393,-38.45893974,2.559137345,51.6679745,-40.49450476,3.289186895,54.7511299,-28.64618959,2.783293445,50.12104945,-29.4597817,2.462720773,1
1395,-49,-37,5,-24.01864996,-29.68897875,20.88090607,-20.64867992,-27.78694283,18.98835722,-19.63107187,-28.0052182,16.57873448,-16.1508844,-25.97803141,11.9481172,15
1396,-6,-8,-10,-31.59456325,-19.37652595,5.15276736,-29.65728831,-16.27797414,2.996989941,-28.24461692,-16.78245293,1.204845798,-27.83048594,-18.14072283,-0.512896325,4
1397,45,16,12,-29.17512298,15.34932417,-38.5505722,-27.80297416,15.09560999,-35.57483225,-25.74252232,14.80983841,-32.21722547,-26.17005739,17.95575912,-29.59904352,14
1398,-13,-76,48,-1.775329058,9.907645882,50.83941387,1.866021505,13.72894683,50.42546201,-3.361322931,13.09897165,45.92531941,-1.994301429,7.257255052,40.33261213,16
1399,23,-33,7,-31.68532798,-4.390047901,-0.337874708,-29.9399818,-3.276144283,-0.352660144,-25.94705202,-3.839035744,1.831173777,-22.97141444,-2.351738217,2.681510251,11
1400,12,60,20,27.56298588,-26.48769361,-46.20335738,26.35344064,-26.72581934,-48.62465668,22.74665552,-20.04785231,-38.30501508,21.83754719,-21.52033911,-37.21529204,8
1401,-38,-73,5,-25.75439099,-8.914650566,29.98001503,-21.09479083,-12.64254802,25.48337966,-19.63305928,-10.45104428,20.85112819,-18.45600479,-10.70308412,19.00646698,15
1402,-60,-3,19,14.63167678,-51.61382278,12.24749494,16.79147186,-47.92735881,12.76673768,15.56552133,-45.01738329,8.99059617,14.87988587,-46.00709757,3.029582457,6
1403,33,-89,17,-2.480243049,57.7573359,22.66047767,5.245050286,48.55807251,22.3017756,1.932053208,45.45722892,18.68420341,1.438837583,36.26474621,23.41395998,5
1404,-44,-48,-38,-31.47589778,-9.071393519,16.55192193,-25.25826665,-8.008761434,15.3272643,-25.72196467,-7.681226454,15.02834654,-21.86627902,-9.144407024,11.69142734,12
1405,-19,11,69,66.2401081,-12.2179611,7.635171693,55.22584445,-10.36874839,11.76684739,51.91232241,-9.554422643,16.07986448,50.84176468,-10.87026928,14.18632546,7
1406,26,-53,68,14.74127445,52.23535392,35.75809198,11.18297943,49.20044655,27.45720136,8.010650627,45.47921372,31.13591524,8.016236407,39.27923531,34.82025033,5
1407,6,-12,11,-33.59617294,-3.377028458,-12.97772275,-31.8967601,-5.057097758,-11.59559725,-29.01081252,-5.180633944,-10.55312679,-28.66138098,-4.078558114,-11.28852132,11
1408,66,-12,1,-32.96867902,29.50523462,-26.80197883,-26.38163298,25.88852101,-23.46535637,-23.71527262,22.77993575,-21.77079173,-24.62476813,24.83416086,-18.76302056,14
1409,-6,61,-7,-4.744242708,-36.95326838,-39.01952261,-6.971886826,-32.84337136,-36.18455413,0.255787974,-30.46315866,-28.25381091,0.720664035,-25.63724692,-30.69939082,8
1410,10,33,23,56.05872904,10.69488344,-15.73297239,52.29075966,14.30530557,-10.79505582,44.79477485,7.884944083,-13.18740948,42.35958493,9.657092783,-10.84428869,7
1411,57,18,27,-1.934880147,26.47114711,-48.51060352,-2.504635837,26.15158565,-41.09466029,-6.280144908,22.03706622,-41.45424556,-4.874722968,27.2082432,-32.54011531,14
1412,-14,16,-2,-24.72632209,-34.85368797,-10.4297672,-22.96269352,-34.53825492,-5.959734479,-20.88988332,-30.33794274,-7.91197046,-21.15311496,-28.90968515,-11.90039641,13
1413,10,-15,76,56.42742698,32.28841868,22.21729831,50.86661688,28.01627272,17.04497992,45.5287865,25.02353275,18.19043363,43.95490832,22.28991147,19.71499694,7
1414,-6,-54,57,13.34276348,22.35499552,50.65123324,11.72654294,19.90807626,48.17875139,12.16412042,21.59768863,42.99554636,9.439275849,16.25127117,46.26970665,16
1415,-57,-23,9,0.920055212,-53.8659885,17.44868329,0.185584674,-45.35162934,13.79937945,0.143511048,-42.95959947,14.9735397,0.090453527,-42.75398786,9.51243715,6
1416,26,-69,-24,-37.15960816,8.673333479,8.93869171,-35.39264479,6.021505041,7.77066763,-34.36463247,2.821648781,6.906121466,-34.46278548,0.983752881,7.192137239,3
1417,-32,-62,54,32.13835353,17.76804984,57.4879051,28.76805667,9.257766452,51.51871832,24.18869461,10.43743879,50.0436897,25.01736725,7.097503731,51.79218779,2
1418,-11,-10,19,-20.72282625,-33.39432494,-4.598033565,-14.93078764,-23.35565455,-0.403713087,-15.58749803,-21.99076299,-1.836862556,-14.1596755,-18.52102369,-6.540264975,13
1419,-28,30,42,37.29761326,-46.16080481,-13.31009736,37.22821057,-41.16479458,-12.40024094,36.2686624,-35.29673077,-11.00166456,34.52188983,-33.47295346,-16.13282259,1
1420,27,57,18,47.99521743,2.672607509,-71.28659091,36.08040094,3.581889283,-60.00489912,38.70923217,2.22264014,-56.5885514,36.0715038,8.14931862,-53.19373913,9
1421,27,-13,-18,-37.91307157,4.006515503,-10.91266272,-36.98232258,5.406661138,-7.065991442,-35.34251983,2.013449295,-7.388428563,-34.83328518,2.168278587,-7.282876971,10
1422,-51,-24,-25,-24.6739523,-36.60321614,11.64810467,-23.39866182,-30.38493123,8.88345394,-21.4120978,-28.74813201,5.465727311,-20.12898161,-28.9337163,3.648370824,15
1423,-37,-10,53,69.28972445,-16.87387239,36.618923,63.07895067,-15.89017573,34.9139099,58.68163307,-15.09137048,35.2271884,53.64165803,-17.65631564,31.46894839,2
1424,56,-40,40,22.17509661,69.51808768,3.615873949,20.89721349,68.29369098,-1.335093267,18.13454207,62.11680763,0.835865204,18.21967174,62.18700355,10.97195918,17
1425,47,0,47,29.89739704,55.14032142,-35.71435761,32.51305555,49.88257898,-31.50355508,27.40002941,46.38307138,-30.03412101,32.02708254,54.11624103,-18.10220212,9
1426,4,-89,15,-25.4832411,27.15886069,31.8805503,-22.75981695,19.87741395,25.97304235,-22.19541817,18.83699003,25.19834095,-21.5027408,16.06289605,26.88311482,5
1427,12,-15,50,49.44660669,20.25396908,5.118211933,40.63149669,17.93410487,8.118012823,36.60265094,15.64790517,10.69019959,35.65010476,13.19018324,13.42911711,7
1428,-27,-39,-23,-31.1279893,-10.22445259,14.01323907,-29.71990824,-11.28508207,14.32410734,-30.54655456,-10.3538565,12.08185867,-30.47104084,-12.11099216,9.506255831,12
1429,60,-56,31,-14.03709003,62.51043938,8.114596269,-17.16981398,46.45169521,-0.415680799,-16.82153521,44.94123256,-0.332405319,-17.01931788,44.81676792,-0.194398958,17
1430,51,13,-32,-32.39597771,14.44353734,-19.23614781,-27.58672649,15.11455357,-17.46874532,-25.72079324,12.95696541,-15.85513849,-22.9976977,14.09794555,-11.76036461,10
1431,-40,-10,21,15.91580147,-53.7964782,14.7637729,16.12468079,-48.95747898,10.24626081,17.61500143,-46.44922571,9.854886235,15.18101404,-45.17241796,4.111622555,6
1432,6,-24,-22,-32.81891038,-5.215481784,9.378959648,-33.64759111,-4.739490307,5.393259049,-32.44592379,-5.398586607,5.994383627,-32.16153132,-7.890544903,4.53482505,4
1433,-21,-15,-19,-31.29818241,-21.85560369,8.806482379,-28.67481719,-20.06898406,6.96233219,-28.13300798,-21.23066073,6.437260945,-28.23256903,-21.12415574,2.238086076,13
1434,23,64,0,26.98236004,-7.510421742,-65.15881162,26.92653617,-4.424417775,-63.79334044,31.95403176,-2.304461251,-50.15300657,22.84181597,1.399818507,-47.48967274,8
1435,-19,-37,-7,-32.49181804,-15.65389393,11.95079585,-31.52598407,-14.60393351,9.139792971,-30.16050541,-18.02408218,7.593525837,-29.78878006,-17.70591279,5.513008901,13
1436,46,24,47,28.05054328,39.5716277,-48.84031106,32.90913968,35.41024069,-42.09470606,28.72502301,35.11768804,-38.74649345,23.63988703,37.06277238,-36.04663441,9
1437,-16,54,42,53.32831504,-47.27783739,-48.66611855,56.35915762,-31.20559657,-46.67847007,59.60662799,-25.6462088,-39.9049545,60.76926502,-17.26358313,-37.63586402,8
1438,45,-12,-24,-40.02814457,10.25264143,-15.63533915,-37.07241351,9.448154142,-11.7750537,-35.62496071,10.55075277,-13.84082719,-34.12332535,7.167560902,-11.4166723,10
1439,-36,-79,23,-7.322459916,-9.842550469,51.74708366,0.296390437,-10.95023288,42.31693387,-2.952817384,-4.509805931,40.65401782,0.617746086,-7.141954414,32.31812341,16
1440,23,12,-10,-38.50029636,0.448986259,-18.9061474,-35.44588791,0.781382864,-14.91889003,-33.68015054,-0.63171211,-14.59128218,-33.70268789,0.921540947,-13.8062463,11
1441,16,-56,-22,-38.13714154,0.066510864,5.882487325,-36.75268835,-0.359164513,7.561841124,-35.22460487,-2.438325151,6.183663909,-35.2189284,-3.925773837,6.107127911,3
1442,-38,58,3,45.72042054,-44.39484206,-30.84875463,41.40624168,-47.14659386,-32.74063684,43.04617975,-40.57308082,-35.44859421,47.82286922,-33.49980392,-37.85712295,1
1443,34,-62,57,-1.183250815,51.45072385,28.77292118,5.873613954,48.45818346,31.45710919,4.866989698,45.96928026,25.67182926,1.752442769,41.25496642,29.78924018,5
1444,-36,27,52,53.0167363,-48.01552677,-10.74690768,57.15513731,-40.50283502,-6.811454815,56.24744589,-35.53602058,-15.69001732,49.82644962,-29.71901157,-14.42967939,1
1445,-37,15,29,35.49209234,-34.99764219,-8.54385597,41.17366004,-39.67447244,-7.059283943,43.9518253,-25.89658202,-7.480655536,43.27964351,-23.47323993,-11.20349312,6
